Request,Batch # or Lot #,Recipe / Alternate / Version
AP Aerosol Fragrance and Can Tests,,
"COA,Viscosity,pH_JM",,
Deo Aero W/L Big X - 125 Cans,,
Deo Aerosol (Deo) Fragrance Stability,,
Deo Cream Stability,,
Deo Cream/Lotion (AP) Hedonics,,
Deo Cream/Lotion (AP) Hedonics w Control,,
Deo Cream/Lotion (Deo) Hedonics,,
Deo Cream/Lotion (Deo) Hedonics +Control,,
Deo Cream/Lotion Hedonics,,
Deo Cream/Lotion Hedonics with Control,,
Deo EU Stability,,
Deo EU Stability (AP),,
Deo EU Stability (Deo),,
Deo Glass Aerosol Testing,,
Deo LatAm Accelerated Aerosol Stability,,
Deo LatAm Aero Stability - Gas,,
Deo LatAm Aerosol Stability,,
Deo Roll-On (AP) Stability,,
Deo Roll-On (Deo) Stability,,
Deo Roll-On Stability,,
Deo Stick (AP) Stability,,
Deo Stick (Deo) Stability,,
Deo Stick (OES) Stability,,
Deo Stick Stability,,
Group Requests (Stability HRC),,
Grouping Requests,,
R-20180322-00009,DK-15960-65,NA
R-20180322-00010,DK-15960-66,NA
R-20180322-00011,DK-15960-67,NA
R-20180322-00012,DK-15960-68,NA
R-20180322-00013,DK-15960-69,NA
R-20180322-00014,DK-15960-70,NA
R-20180322-00015,BF16865-150,200000213770/001/000
R-20180322-00018,CL16926-106,CL16926-106
R-20180322-00028,EXP-18_AP6256,2E+11
R-20180322-00029,EXP-18_AP6257,2E+11
R-20180322-00031,MKS 15973-014,2E+11
R-20180322-00032,MKS 15973-015,2E+11
R-20180322-00033,MKS 15973-008,2E+11
R-20180322-00034,MKS 15973-007,2E+11
R-20180322-00036,EXP-18-AT6516,2E+11
R-20180322-00037,12187JB11,2E+11
R-20180323-00006,02218JU40,N/A
R-20180323-00007,03158JB01,2E+11
R-20180323-00008,LE16941-150,n/a
R-20180323-00009,LE16941-150,n/a
R-20180323-00010,KM-16866-70,N/A
R-20180323-00011,LE16941-148,n/a
R-20180323-00012,LE16941-149,n/a
R-20180323-00013,LE16941-149,n/a
R-20180323-00014,LE16941-151,n/a
R-20180323-00019,BF16865-149,200000213770/001/000
R-20180323-00021,EXP-18-AT6516,2E+11
R-20180323-00022,03158JU38,200000090530/001/000
R-20180323-00023,12187JB11,2E+11
R-20180323-00024,JB POP Beginning,200000202496/000/000
R-20180323-00032,KDC POP End,2E+11
R-20180323-00033,KDC POP Middle,2E+11
R-20180323-00034,EXP-18-AT6309,200000213549/002/001
R-20180323-00035,EXP-18-6310,TBD
R-20180323-00037,MKS 15973-012,2E+11
R-20180323-00038,MKS 15973-013,2E+11
R-20180323-00039,MKS 15973-009,2E+11
R-20180323-00040,MKS 15973-006,2E+11
R-20180326-00001,MK16911-170A,N/A
R-20180326-00002,MK16911-170B,N/A
R-20180326-00003,MK16911-170C,N/A
R-20180326-00004,16900-165,2E+11
R-20180326-00009,MKS 15973-010,2E+11
R-20180326-00010,KD-16529-93,NA
R-20180326-00011,MKS 15973-011,2E+11
R-20180326-00014,DH15972-096,2E+11
R-20180326-00016,DH15972-097,2E+11
R-20180326-00017,DH15972-099,2E+11
R-20180326-00020,16815-087,TBD
R-20180326-00021,16815-087,TBD
R-20180326-00022,16815-088,TBD
R-20180326-00023,16815-088,TBD
R-20180326-00024,16815-090,TBD
R-20180326-00025,16815-090,TBD
R-20180326-00026,EXP-18-AT6516,2E+11
R-20180326-00028,12187JB11,2E+11
R-20180326-00029,16815-088,TBD
R-20180326-00030,16815-088,TBD
R-20180327-00001,BD18-27,BD18-27
R-20180327-00002,BD18-28,BD18-28
R-20180327-00003,BD18-29,BD18-29
R-20180327-00004,BD18-30,BD18-30
R-20180327-00005,BD18-31,BD18-31
R-20180327-00006,BD18-32,BD18-32
R-20180327-00007,BD18-33,BD18-33
R-20180327-00008,BD18-34,BD18-34
R-20180327-00009,KF15966-083,KF15966-083
R-20180327-00010,KF15966-082,KF15966-082
R-20180327-00013,KD-16529-98,NA
R-20180327-00014,KD-16529-99,NA
R-20180327-00016,DH15972-102,2E+11
R-20180327-00017,DH15972-101,2E+11
R-20180327-00018,DH15972-100,2E+11
R-20180327-00019,DF16803-124,None yet
R-20180327-00020,DF16803-125,Non yet
R-20180327-00021,B0700- SG173753,"B0700, SG173753"
R-20180327-00023,EXP-18-AT9521,NA
R-20180327-00024,EXP-18-AT9522,NA
R-20180327-00025,EXP-18-AT9520,NA
R-20180327-00026,EXP-18-AT9524,NA
R-20180327-00027,EXP-18-AT9523,NA
R-20180327-00028,DH16790-163A,n/a
R-20180327-00029,DH16790-163B,n/a
R-20180327-00030,DH16790-163C,n/a
R-20180327-00031,DH16790-162,2E+11
R-20180327-00036,EXP-18_AP6258,2E+11
R-20180328-00001,YS16260-181-2,NA
R-20180328-00003,KD-16529-100,NA
R-20180328-00004,KD-16529-101,NA
R-20180328-00005,03208AM22,2E+11
R-20180328-00013,EXP-18-AT6402,2E+11
R-20180328-00018,MK16911-176A,N/A
R-20180328-00019,MK16911-176B,N/A
R-20180328-00020,MK16911-176C,N/A
R-20180328-00027,EXP-18-AP6259,2E+11
R-20180328-00028,DF16803-124,Not yet
R-20180328-00029,EXP-18-AP6259,2E+11
R-20180328-00030,EXP-18-AP6259,2E+11
R-20180329-00003,111111,2E+12
R-20180329-00006,BD18-328,BD18-328
R-20180329-00014,CL16926-111,CL16926-111
R-20180329-00015,CL16926-112,CL16926-112
R-20180330-00002,EXP-18-AT9518,NA
R-20180330-00003,EXP-18-AT9526,NA
R-20180330-00006,EXP-18-AT9525,NA
R-20180330-00009,EXP-18-AT9527,NA
R-20180330-00010,EXP-18-AT6313,2E+11
R-20180330-00011,EXP-AT-6311,2E+11
R-20180330-00013,EXP-AT-6312,2E+11
R-20180330-00014,F-180314-00043,200000209303/001/001
R-20180330-00019,F-180314-00043,200000209303/001/001
R-20180330-00020,DF16803- 124,Not yet
R-20180402-00001,CL16926-113,CL16926-113
R-20180402-00002,DH16790-164,n/a
R-20180402-00003,DK-15960-71,NA
R-20180402-00004,DK-15960-72,NA
R-20180402-00005,DK-15960-73,NA
R-20180402-00006,DK-15960-74,NA
R-20180402-00008,DK-15960-75,NA
R-20180402-00011,F-180320-03931,200000213732 /006/00
R-20180402-00012,F-180320-04200,200000213732/006/000
R-20180402-00014,F-180320-04217,200000213732/006/000
R-20180402-00016,EXP-18-AT9528,na
R-20180402-00020,EXP-18-AU3403,n/a
R-20180402-00021,LE16941-153,n/a
R-20180402-00022,EXP-18-AU3401,n/a
R-20180402-00024,EXP-18-AU3408,n/a
R-20180403-00002,KD-16529-103,NA
R-20180403-00004,DH16949-113,2E+11
R-20180403-00005,DH16949-115,2E+11
R-20180403-00006,BD18-328,BD18-328
R-20180403-00007,DH16949-116,2E+11
R-20180403-00008,YS16260-180-15,NA
R-20180403-00009,MK16911-181A,N/A
R-20180403-00010,MK16911-181B,N/A
R-20180403-00011,MK16911-181C,N/A
R-20180403-00012,MK16911-181D,N/A
R-20180403-00013,MK16911-181E,N/A
R-20180403-00014,MK16911-182A,N/A
R-20180403-00015,MK16911-182B,N/A
R-20180403-00016,MK16911-182C,N/A
R-20180403-00017,MK16911-182D,N/A
R-20180403-00018,MK16911-182E,N/A
R-20180403-00019,MK16911-183,N/A
R-20180403-00020,MK16911-184,N/A
R-20180403-00021,MK16911-185,N/A
R-20180403-00022,MK16911-186,N/A
R-20180403-00024,MK16911-187,N/A
R-20180403-00025,MK16911-188,N/A
R-20180404-00015,BD18-440,BD18-440
R-20180404-00016,BD18-440,BD18-440
R-20180404-00017,16900-167,2E+11
R-20180404-00018,16900-167,2E+11
R-20180405-00002,F13036-00046,JF15992-49
R-20180405-00008,YS16260-181-2.1,NA
R-20180405-00009,MM16288-103-1,NA
R-20180405-00010,CL16926-114A,CL16926-114A
R-20180405-00011,MM16288-103-2,NA
R-20180405-00012,CL16926-114B,CL16926-114B
R-20180405-00013,CL16926-115,CL16926-115
R-20180405-00014,MM16288-103-4,NA
R-20180405-00015,CL16926-117,CL16926-117
R-20180405-00016,EXP-18-AT9529,2E+11
R-20180405-00018,F-180320-04217,200000215421/5
R-20180405-00019,F-180320-03931,200000215421/002/000
R-20180405-00020,F-180320-04200,200000215421/5
R-20180405-00024,pinkLBP,purpleLBP
R-20180405-00025,yellowLBP,yellowLBP
R-20180405-00026,green LBP,greenLBP
R-20180405-00027,blue LBP,blue LBP
R-20180408-00001,EXP-18-AT9614,2E+11
R-20180409-00001,MK16911-189A,N/A
R-20180409-00002,MK16911-189B,N/A
R-20180409-00004,MK16911-189C,N/A
R-20180409-00007,DH15972-089,2E+11
R-20180409-00009,DH15993-001,2E+11
R-20180409-00010,DH15993-002,2E+11
R-20180409-00011,EXP-18-AT9530,NA
R-20180409-00012,DH15993-004,2E+11
R-20180409-00013,KF15966-100,KF15966-100
R-20180409-00014,KF15966-099,KF15966-099
R-20180409-00015,JE16925-062A,390000001449/000/000
R-20180409-00017,JE16925-062b,390000001449/000/000
R-20180409-00018,JE16925-063a,390000001449/000/000
R-20180409-00019,JE16925-063b,390000001449/000/000
R-20180409-00025,16933-48,TBD
R-20180409-00026,16933-49,TBD
R-20180410-00004,DK-15960-78,NA
R-20180410-00008,EXP-18-AT9531,NA
R-20180410-00009,LD16946-165,LD16946-165
R-20180411-00002,ghgh,567
R-20180411-00004,16816-102B,2E+11
R-20180411-00005,EXP-18-AT9611,2E+11
R-20180411-00006,16816-102A,2E+11
R-20180411-00008,2E+11,2E+11
R-20180412-00010,04038JB15,11111-63463
R-20180412-00011,KD-16529-108,NA
R-20180412-00012,KD-16529-109,NA
R-20180412-00013,CL16926-120B,CL16926-120B
R-20180412-00014,16815-087,TBD
R-20180412-00015,16815-087,TBD
R-20180412-00016,16815-088,TBD
R-20180412-00022,16815-090,TBD
R-20180412-00023,03278JB29,NA
R-20180412-00024,DK-15960-79,NA
R-20180412-00027,DK-15960-81,NA
R-20180412-00029,EXP-18-AT6416,TBD
R-20180413-00001,abc,2E+11
R-20180413-00002,batch,2E+11
R-20180413-00003,abc,2E+11
R-20180413-00005,EXP-18-AT9610,2E+11
R-20180413-00006,EXP-18-AT9609,2E+11
R-20180413-00010,MK15995-1,N/A
R-20180413-00012,MK15955-2,N/A
R-20180413-00013,MK15955-3A,N/A
R-20180413-00014,MK15955-3B,N/A
R-20180413-00015,MK15995-4A,N/A
R-20180413-00016,MK15995-4B,N/A
R-20180413-00017,EXP-18-AT9611,2E+11
R-20180413-00018,DF16803-126,None yet
R-20180413-00019,EXP-18-AT6426,2E+11
R-20180413-00020,EXP-18-AT6418,2E+11
R-20180413-00024,16816-099,2E+11
R-20180413-00026,16816-100,2E+11
R-20180413-00027,16816-101,2E+11
R-20180413-00028,MK15995-5A,N/A
R-20180413-00029,MK15995-5B,N/A
R-20180413-00030,MK15995-6,N/A
R-20180413-00031,MK15995-7,N/A
R-20180413-00033,EXP-18-AT6422,2E+11
R-20180413-00036,EXP-18-AT6424,2E+11
R-20180413-00038,EXP-18-AT6425,2E+11
R-20180416-00001,LD16946-177,LD16946-177
R-20180416-00002,MK16911-194A,N/A
R-20180416-00003,MK16911-194B,N/A
R-20180416-00004,B4,2E+11
R-20180416-00006,JF15992-83,JF15992-83
R-20180416-00009,EXP-18-AU3409,JF15992-63
R-20180416-00010,EXP-18-AU3411,JF15992-63
R-20180416-00011,B5,2E+11
R-20180416-00012,B6,2E+11
R-20180416-00013,ep16903-142,n/a
R-20180416-00014,ep16903-142,n/a
R-20180416-00015,ep16903-139,n/a
R-20180416-00016,ep16903-145,n/a
R-20180416-00017,ep16903-136,n/a
R-20180416-00018,ep16903-139,n/a
R-20180416-00019,ep16903-145,n/a
R-20180416-00020,ep16903-136,n/a
R-20180416-00023,KD016529-110,NA
R-20180416-00025,LD16946-175,LD16946-175
R-20180416-00027,DK15960-82,DK15960-82
R-20180416-00028,DK15960-83,NA
R-20180416-00029,DK15960-84,NA
R-20180416-00030,EXP-18-AT6425,2E+12
R-20180416-00033,ZD15969-062,N/A
R-20180417-00001,DH15993-014,2E+11
R-20180417-00002,DH15993-015,2E+11
R-20180417-00003,DH15993-010,2E+11
R-20180417-00004,KF15966-103,KF15966-103
R-20180417-00005,DH15993-011,2E+11
R-20180417-00006,BC-22210,BC-22210
R-20180417-00007,DH15993-012,2E+11
R-20180417-00008,BC-22207,BC-22207
R-20180417-00009,DH15993-013,2E+11
R-20180417-00010,BC-22209,BC-22209
R-20180417-00013,ZD15969-062,N/A
R-20180417-00014,EXP-18-AT6515,20000028468
R-20180417-00016,MKS 15973-020,2E+11
R-20180417-00017,MKS 15973-021,2E+11
R-20180417-00019,CL16926-122A,CL16926-122A
R-20180417-00020,CL16926-122A,CL16926-122A
R-20180417-00021,CL16926-122B,CL16926-122B
R-20180417-00022,EXP-18-AT9611,2E+11
R-20180418-00001,EXP-18-AP6268,2E+11
R-20180418-00002,EXP-18-AP6268,2E+11
R-20180418-00003,EXP-18-AP6268,2E+11
R-20180418-00004,JF15992-99,JF15992-99
R-20180418-00005,JF15992-101,JF15992-101
R-20180418-00006,JF15992-103,JF15992-103
R-20180418-00007,JF15992-105,JF15992-105
R-20180418-00008,JF15992-107,JF15992-107
R-20180418-00009,JF15992-109,JF15992-109
R-20180418-00015,22212,22212
R-20180418-00018,22206,22206
R-20180418-00019,22208,22208
R-20180418-00023,DK15960-85,DK15960-85
R-20180418-00024,DK15960-86,DK15960-86
R-20180418-00025,KF15966-108,KF15966-108
R-20180418-00034,EXP-18-AP6269,2E+11
R-20180419-00001,KD-16529-111,NA
R-20180419-00002,KD016529-112,NA
R-20180419-00007,DH15993-020,2E+11
R-20180420-00004,ZMS-5-35,200000202400/000/000
R-20180420-00006,LE16941-169,n/a
R-20180420-00007,LE16941-170,n/a
R-20180420-00009,LE16941-165,n/a
R-20180420-00010,EXP-18-AU3406,n/a
R-20180420-00011,LE16941-176,n/a
R-20180420-00012,LE16941-177,n/a
R-20180420-00013,LE16941-177,n/a
R-20180423-00002,LD16946-185,LD16946-185
R-20180423-00004,KF15966-121,KF15966-121
R-20180423-00005,KF15966-122,KF15966-122
R-20180423-00007,march 25-2018,NA
R-20180423-00009,16849-170,NA
R-20180423-00011,16849-171,NA
R-20180423-00012,16849-172,NA
R-20180423-00013,16849-173,NA
R-20180423-00014,x,x
R-20180423-00016,v,na
R-20180423-00019,EXP-18-AT9611,2E+11
R-20180424-00001,BD18-424,BD18-424
R-20180424-00002,BD18-424,BD18-424
R-20180424-00005,BD18-425A,BD18-425A
R-20180424-00006,BD18-425B,BD18-425B
R-20180424-00008,LD16946-87,LD16946-87
R-20180424-00009,KF15966-118,KF15966-118
R-20180424-00010,KF15966-119,KF15966-119
R-20180424-00012,JF15992-113,JF15992-113
R-20180424-00013,JF15992-115,JF15992-115
R-20180424-00014,DH15992-022,2E+11
R-20180424-00015,JF15992-117,JF15992-117
R-20180424-00017,JF15992-119,JF15992-119
R-20180424-00018,DH15993-023,2E+11
R-20180424-00019,JF15992-121,JF15992-121
R-20180424-00020,JF15992-123,JF15992-123
R-20180424-00029,CL16926-121,CL16926-121
R-20180425-00002,KD016529-112,NA
R-20180425-00004,JF15992-125,JF15992-125
R-20180425-00005,JF15992-127,JF15992-127
R-20180425-00006,F-180411-30,200000214185/000/000
R-20180425-00009,BD18-425C,BD18-425C
R-20180425-00011,CL16926-121A,CL16926-121A
R-20180425-00013,CL16926-121B,CL16926-121B
R-20180425-00014,CL16926-123A,CL16926-123A
R-20180425-00015,CL16926-123B,CL16926-123B
R-20180425-00016,EXP-18-AT6430,2E+11
R-20180425-00017,EXP-18-AT6431,2E+11
R-20180426-00002,F-180416-00048,200000215397/000/001
R-20180426-00004,DK-15960-87,NA
R-20180426-00005,DK-15960-88,NA
R-20180426-00006,BD18-427A,BD18-427A
R-20180426-00007,BD18-427B,BD18-427B
R-20180426-00008,BD18-427C,BD18-427C
R-20180426-00009,JE16925-069-A,NONE
R-20180426-00010,JE16925-069-B,NONE
R-20180426-00011,JE16925-069-C,NONE
R-20180426-00014,KF15966-139,KF15966-139
R-20180426-00015,KF15966-130,KF15966-130
R-20180426-00016,KF15966-131,KF15966-131
R-20180426-00019,F-180416-00063,2E+11
R-20180426-00020,F-180417-00087,2E+11
R-20180426-00021,F-180419-00065,2E+11
R-20180426-00023,KD16529-118,KD-16529-118
R-20180426-00027,04068JB02,2E+11
R-20180426-00028,04128AM22,2E+11
R-20180427-00001,N/A,200000211771/004/000
R-20180427-00002,EXP-18-AT6525,2E+11
R-20180427-00003,EXP-18-AT6519,2E+11
R-20180427-00004,EXP-18-AT6522,2E+11
R-20180427-00005,EXP-18-AT6521,2E+11
R-20180427-00006,EXP-18-AQ5442,200000203638/000/004
R-20180427-00008,EXP-18-AT9530,NA
R-20180427-00009,EXP-18-AT9530,NA
R-20180427-00010,EXP-18-AT6433,2E+11
R-20180427-00011,asdfasdf,Testing
R-20180427-00013,16816-104,3.9E+11
R-20180427-00014,16816-105,3.9E+11
R-20180427-00015,16816-105A,3.9E+11
R-20180427-00020,EXP-18-AT6429,2E+11
R-20180430-00001,F-180420-00013- Cont,200000098892/011/000
R-20180430-00002,F-180420-00015-Expt,200000098892/011/000
R-20180430-00003,Soda Ash- Lux Pilot,200000098892/011/000
R-20180430-00004,N/A,2*203083/004/000
R-20180430-00009,JF15992-111,JF15992-111
R-20180430-00010,JF15992-131,JF15992-131
R-20180430-00011,JF15992-133,JF15992-133
R-20180430-00013,EXP-18-AT6428,2E+11
R-20180430-00016,EXP-18-AT6427,2E+11
R-20180430-00017,EXP-18-AT6519,2E+11
R-20180430-00019,EXP-18-AT6522,2E+11
R-20180430-00020,EXP-18-AT6521,2E+11
R-20180430-00023,EXP-18-AT6523,2E+11
R-20180501-00001,MK16911-85,N/A
R-20180501-00003,LE16941-187,n/a
R-20180501-00005,LE16941-190,n/a
R-20180501-00007,LE16941-189,n/a
R-20180501-00008,LE16941-188,n/a
R-20180501-00009,LE16941-188,n/a
R-20180501-00010,KF15966-144,KF15966-144
R-20180501-00011,KF15966-149,KF15966-149
R-20180501-00012,LE16941-180,n/a
R-20180501-00013,LE16941-183,n/a
R-20180501-00014,LE16941-185,n/a
R-20180501-00015,LE16941-182,n/a
R-20180501-00016,LE16941-186,n/a
R-20180501-00017,LE16941-181,n/a
R-20180501-00018,LE16941-184,n/a
R-20180501-00019,LE16941-179,n/a
R-20180501-00021,2E+11,2E+11
R-20180501-00026,F-180416-00063,2E+11
R-20180501-00027,F-180417-00087,2E+11
R-20180501-00028,F-180419-00065,2E+11
R-20180501-00029,JE16925-065,NONE
R-20180501-00030,JE16925-070,NONE
R-20180501-00031,JE16925-071,NONE
R-20180501-00032,JE16925-074,NONE
R-20180502-00001,EXP-18-AT9533,NA
R-20180502-00005,EXP-18-AT6532,2E+11
R-20180502-00007,EXP-18-AT6527,2E+11
R-20180502-00008,KD-16529-120,NA
R-20180502-00009,KD-16529-115,NA
R-20180502-00019,16849-175,N/A
R-20180502-00021,16849-176,N/A
R-20180503-00001,DK-15690-90,NA
R-20180503-00003,DK-15960-91,NA
R-20180503-00004,DK-15960-92,na
R-20180503-00005,DK-15960-93,NA
R-20180503-00006,DK-15960-94,NA
R-20180503-00008,DK-15960-95,NA
R-20180503-00009,DK-15960-96,NA
R-20180503-00010,DK-15960-97,NA
R-20180503-00012,DH15993-035,N/A
R-20180503-00014,DH15993-037,N/A
R-20180503-00016,DH15993-041,N/A
R-20180503-00018,DH15993-042,N/A
R-20180503-00022,ZD15969-066_CL6_0.8,N/A
R-20180503-00023,ZD15969-066_CL6_1.0,N/A
R-20180503-00024,ZD15969-066_CLBarBB2,N/A
R-20180503-00025,ZD15969-066_PZenE,N/A
R-20180503-00026,ZD15969-066_PZenF_BB,N/A
R-20180503-00028,EXP-18-AT6534,2E+11
R-20180503-00030,KF15966-152,KF15966-152
R-20180503-00031,KF15966-146,KF15966-146
R-20180503-00032,KF15966-147,KF15966-147
R-20180503-00033,KF15966-150,KF15966-150
R-20180503-00034,EXP-18-AT6432,2E+11
R-20180503-00036,EXP-18_AT6531,2E+11
R-20180503-00037,EXP-18-AT6533,2E+11
R-20180503-00038,EXP-18_AT6528,2E+11
R-20180503-00042,AVK15962-055,N/A
R-20180503-00043,EXP-18-AT6516,2E+11
R-20180503-00044,EXP-18-AT6516,2E+11
R-20180504-00001,ABC,2000000000
R-20180504-00002,ghg,sklafjf
R-20180504-00003,F-180430-00017,200000022422/002/011
R-20180504-00004,EXP-18-AT6535,2E+11
R-20180504-00009,15999-9,2E+11
R-20180504-00010,15999-10,2E+11
R-20180504-00012,EXP-18-AT6519,2E+11
R-20180504-00013,EXP-18-AT6522,2E+11
R-20180507-00001,gjll,fkl789
R-20180507-00003,DK15960-98,DK15960-98
R-20180507-00004,DK15960-99,DK-15960-99
R-20180507-00005,DK15960-100,DK15960-100
R-20180507-00006,EXP-18-AV0802,2E+11
R-20180507-00007,DK15960-101,DK15960-101
R-20180507-00008,DK15960-102,DK15960-102
R-20180507-00009,BD18-507,BD18-507
R-20180507-00010,DK15960-103,DK15960-103
R-20180507-00011,DK-15690-104,DK-15690-104
R-20180507-00013,DK16945-42,DK-16945-42
R-20180507-00015,DK-16945-43,Axe Charcol BB frag
R-20180507-00017,NT16889-113,NA
R-20180507-00018,DE16931-94,N/A
R-20180507-00021,15999-11,2E+11
R-20180507-00024,04178AM12,2E+11
R-20180507-00027,EXP-18-AU2404-5,N/A
R-20180507-00028,LE16941-181,n/a
R-20180507-00029,LE16941-182,n/a
R-20180507-00030,LE16941-180,n/a
R-20180507-00031,LE16941-185,n/a
R-20180508-00001,fhkk,ghhg
R-20180508-00002,PP Batch,200000022422/002/011
R-20180508-00003,fhj,200000022422/002/011
R-20180508-00005,the,200000022422/002/011
R-20180508-00006,LE16941-184,n/a
R-20180508-00007,LE16941-186,n/a
R-20180508-00008,LE16941-179,n/a
R-20180508-00009,EXP-18-AU2404-5,N/A
R-20180508-00010,dhf,200000022422/002/011
R-20180508-00012,EXP-18-AT6535,2E+11
R-20180508-00013,KF15966-162,KF15966-162
R-20180508-00014,KF15966-136,KF15966-136
R-20180508-00015,DE16931-96,N/A
R-20180508-00016,SR15991-102,2E+11
R-20180508-00018,15999-12,2E+11
R-20180508-00019,F180425-00092B-250,F180425-00092B-250
R-20180508-00021,SR15991-104,2E+11
R-20180508-00023,EXP-18-AT6516,2E+11
R-20180508-00024,EXP-18-AT6516,2E+11
R-20180508-00025,EXP-18-AT6525,2E+11
R-20180508-00027,EXP-18-AU-3414,n/a
R-20180508-00028,JF15992-141,n/a
R-20180508-00034,LY16904-100,2*212233
R-20180509-00002,78689549,200000022422/002/011
R-20180509-00003,hkhh,200000022422/002/011
R-20180509-00004,shsd,200000022422/002/011
R-20180509-00005,fhj,200000022422/002/011
R-20180509-00006,ghg,200000022422/002/011
R-20180509-00007,fjgj,200000022422/002/011
R-20180509-00008,dgt,200000022422/002/011
R-20180509-00009,JE16925-076A,NONE
R-20180509-00010,JE16925-076B,NONE
R-20180509-00011,SR15991-103,2E+11
R-20180509-00012,KF15966-165,KF15966-165
R-20180509-00013,KF15966-168,KF15966-168
R-20180509-00017,EXP-18-AT6438,2E+11
R-20180509-00018,EXP-18-AT6437,2E+11
R-20180509-00021,DH15993-044,N/A
R-20180510-00003,RC16888-143,N/A
R-20180510-00008,YS16260-180-16,NA
R-20180510-00009,15999-013,2E+11
R-20180510-00010,YS16260-180-17,NA
R-20180510-00013,DH15993-047,N/A
R-20180510-00014,15999-14,2E+11
R-20180510-00015,04238JU38,2E+11
R-20180510-00016,02027JB02,2E+11
R-20180510-00017,02027JB02,2E+11
R-20180511-00001,EXP-18-AT9536,na
R-20180511-00002,EXP-18-AT9537,NA
R-20180511-00004,EXP-18-AT9617,2E+11
R-20180511-00005,EXP-18-AT9617,2E+11
R-20180511-00009,MKS 15973-020,2E+11
R-20180511-00010,MV-15990-17,N/A
R-20180511-00011,F-180319-03812,200000212381/001/000
R-20180511-00012,F-180316-03725,n/a
R-20180511-00013,SR15991-100,2E+12
R-20180511-00014,32818,2E+11
R-20180511-00015,32818,2E+11
R-20180511-00016,32818,2E+11
R-20180511-00017,32718,2E+11
R-20180511-00018,32718,2E+11
R-20180511-00019,YS16260-180-18,NA
R-20180511-00020,YS16260-180-19,NA
R-20180511-00021,JB 16815-083,2E+11
R-20180511-00024,15999-15,2E+11
R-20180514-00001,MK15995-35A,N/A
R-20180514-00002,MK15995-35B,N/A
R-20180514-00003,MK15995-36A,N/A
R-20180514-00004,MK15995-36B,N/A
R-20180514-00005,MK15995-37A,N/A
R-20180514-00006,MK15995-37B,N/A
R-20180514-00007,DE16931-97,N/A
R-20180514-00008,25635-25,253652563
R-20180514-00010,256352,2563526
R-20180514-00012,EXP-18-AU9001,2E+11
R-20180514-00013,25633,2356253
R-20180514-00015,16933-50,TBD
R-20180514-00017,LE16941-195,n/a
R-20180514-00018,EXP-18-AU3415,n/a
R-20180514-00019,JB 16815-084,2E+11
R-20180514-00020,JB 16815-085,2E+11
R-20180514-00021,n/a,2E+11
R-20180514-00023,EXP-18-AT6445,2E+11
R-20180515-00003,05028JB20,2E+11
R-20180515-00008,EXP-18-AT6441,2E+11
R-20180515-00009,EXP-18-AT6442,2E+11
R-20180515-00011,MK15995-38,N/A
R-20180515-00012,MK15995-39,N/A
R-20180515-00014,MKS 15973-022,2E+11
R-20180515-00015,EXP-18-AT6446,2E+11
R-20180515-00016,MKS 15973-023,2E+11
R-20180515-00018,EXP-18-AT6443,2E+11
R-20180516-00002,F-xxxxxx-xxxxx,2000000xxxxx/xx/xxx
R-20180516-00003,N/A,N/A
R-20180516-00004,DH15993-052,N/A
R-20180516-00005,DH15993-050,NA
R-20180516-00006,DH15993-059,N/A
R-20180516-00007,DH15993-060,N/A
R-20180516-00008,DH15993-061,NA
R-20180516-00009,DH15993-063,N/A
R-20180516-00010,DH15993-064,N/A
R-20180516-00011,DH15993-066,N/A
R-20180516-00012,DK-16945-44,NA
R-20180516-00013,KF15966-135,KF15966-135
R-20180516-00014,KF15966-175,KF15966-175
R-20180516-00015,KF15966-177,KF15966-177
R-20180516-00016,F-180316-03742,2E+11
R-20180516-00017,KF15966-180,KF15966-180
R-20180516-00018,SR15991-101,2E+11
R-20180516-00019,KF15966-176,KF15966-176
R-20180516-00020,MK15995-40A,N/A
R-20180516-00021,MK15995-40B,N/A
R-20180516-00022,MK15995-40C,N/A
R-20180516-00023,MK15995-41A,N/A
R-20180516-00024,MK15995-41B,N/A
R-20180516-00025,MK15995-41C,N/A
R-20180516-00026,CL16926-128B,CL16926-128B
R-20180516-00027,SR15991-105,2E+11
R-20180516-00028,CL16926-128A,CL16926-128A
R-20180516-00031,MKS 15973-018,2E+11
R-20180516-00032,MKS 15973-019,2E+11
R-20180516-00033,F-180316-03741,200000213199/000/003
R-20180516-00034,F-180316-03739,200000212145/000/004
R-20180516-00036,MA15974-054,TBD MA15974-054
R-20180516-00038,MA15974-042,TBD MA15974-042
R-20180516-00042,YS16260-180-20,NA
R-20180517-00001,Test,Test
R-20180517-00003,JF15992-167,JF15992-167
R-20180517-00004,Test,Test
R-20180517-00005,JF15992-167,JF15992-167
R-20180517-00006,JF15992-169,JF15992-169
R-20180517-00007,JF15992-169,JF15992-169
R-20180517-00008,DH15993-067,N/A
R-20180517-00010,JF15992-101,JF15992-101
R-20180517-00012,ZD15969-068,N/A
R-20180517-00014,16849-179,NA
R-20180517-00015,16849-180,NA
R-20180517-00016,16849-181,NA
R-20180517-00017,CL16926-134A,CL16926-134A
